Temperature (K),Brightness (watts/m2),Parallax (arcsec),distance ,luminosity,Lum in solar units (J/s)
3103.706127,3.75E-14,0.0119448,9.60E+13,1.16E+29,3.03E+02
3102.639915,3.46E-14,0.00943042,1.04E+14,1.36E+29,3.55E+02
3101.871881,2.79E-14,0.00847505,1.29E+14,2.10E+29,5.48E+02
3101.630648,3.13E-14,0.00739776,1.15E+14,1.66E+29,4.35E+02
3101.369598,3.30E-14,0.0104766,1.09E+14,1.49E+29,3.90E+02
3101.313078,3.76E-14,0.0102464,9.57E+13,1.15E+29,3.02E+02
3101.277598,3.91E-14,0.00981897,9.21E+13,1.06E+29,2.78E+02
3101.268119,4.06E-14,0.0127347,8.87E+13,9.88E+28,2.58E+02
3101.00315,3.56E-14,0.0113919,1.01E+14,1.29E+29,3.36E+02
3100.929289,3.90E-14,0.010638,9.23E+13,1.07E+29,2.80E+02
3100.926066,3.89E-14,0.00950166,9.25E+13,1.07E+29,2.81E+02
3100.92367,4.89E-14,0.0124482,7.36E+13,6.81E+28,1.78E+02
3100.9135,2.96E-14,0.0102277,1.22E+14,1.86E+29,4.86E+02
3100.832947,4.37E-14,0.0111189,8.24E+13,8.51E+28,2.23E+02
3100.764557,3.02E-14,0.0090609,1.19E+14,1.79E+29,4.68E+02
3100.65004,4.18E-14,0.00995344,8.61E+13,9.34E+28,2.44E+02
3100.632386,4.07E-14,0.0108564,8.85E+13,9.82E+28,2.57E+02
3100.610687,4.13E-14,0.0105182,8.72E+13,9.56E+28,2.50E+02
3100.610454,4.60E-14,0.0113213,7.83E+13,7.70E+28,2.01E+02
3100.597668,3.43E-14,0.00988673,1.05E+14,1.39E+29,3.63E+02
3100.368936,3.44E-14,0.0101187,1.05E+14,1.37E+29,3.59E+02
3100.178141,3.55E-14,0.0105681,1.01E+14,1.30E+29,3.39E+02
3100.171731,3.07E-14,0.011481,1.17E+14,1.73E+29,4.51E+02
3100.067577,3.18E-14,0.00718966,1.13E+14,1.61E+29,4.21E+02
3100.039276,3.89E-14,0.0112107,9.25E+13,1.08E+29,2.82E+02
3099.966831,4.66E-14,0.0105042,7.73E+13,7.48E+28,1.96E+02
3099.962155,3.90E-14,0.0112766,9.23E+13,1.07E+29,2.80E+02
3099.922427,3.65E-14,0.00987834,9.86E+13,1.23E+29,3.20E+02
3099.918987,3.54E-14,0.00948943,1.02E+14,1.30E+29,3.39E+02
3099.918116,3.76E-14,0.0101429,9.57E+13,1.15E+29,3.01E+02
3099.860038,4.07E-14,0.00922089,8.85E+13,9.82E+28,2.57E+02
3084.712723,2.33E-14,0.0108809,1.55E+14,3.01E+29,7.85E+02
3084.414093,2.56E-14,0.00922594,1.41E+14,2.48E+29,6.49E+02
3084.393954,2.45E-14,0.00999876,1.47E+14,2.72E+29,7.12E+02
3084.104236,1.93E-14,0.00900345,1.87E+14,4.35E+29,1.14E+03
3083.60175,1.10E-14,0.00827733,3.27E+14,1.34E+30,3.51E+03
3082.913447,2.27E-14,0.00847909,1.59E+14,3.17E+29,8.30E+02
3082.841869,2.14E-14,0.00903252,1.68E+14,3.57E+29,9.32E+02
3082.634996,2.40E-14,0.0105492,1.50E+14,2.84E+29,7.41E+02
3082.485356,2.87E-14,0.0108169,1.25E+14,1.98E+29,5.17E+02
3082.480495,2.40E-14,0.00986055,1.50E+14,2.83E+29,7.40E+02
3082.472365,2.40E-14,0.00899685,1.50E+14,2.83E+29,7.39E+02
3082.441096,2.04E-14,0.00985526,1.76E+14,3.92E+29,1.02E+03
3082.439439,2.64E-14,0.00999545,1.36E+14,2.33E+29,6.09E+02
3082.433708,2.48E-14,0.00927569,1.45E+14,2.65E+29,6.94E+02
3082.421048,2.30E-14,0.012707,1.57E+14,3.07E+29,8.03E+02
3082.367077,2.12E-14,0.00969445,1.70E+14,3.62E+29,9.45E+02
3082.305671,2.34E-14,0.010248,1.54E+14,2.96E+29,7.74E+02
3082.295287,2.37E-14,0.00898845,1.52E+14,2.89E+29,7.55E+02
3082.263013,2.52E-14,0.0104471,1.43E+14,2.57E+29,6.71E+02
3082.214016,2.21E-14,0.0108728,1.63E+14,3.35E+29,8.75E+02
3082.166366,1.97E-14,0.0114859,1.83E+14,4.20E+29,1.10E+03
3082.142067,2.33E-14,0.00910921,1.55E+14,3.00E+29,7.84E+02
3082.114439,2.41E-14,0.0104734,1.49E+14,2.81E+29,7.35E+02
3082.01913,2.51E-14,0.00883369,1.43E+14,2.58E+29,6.75E+02
3082.013411,2.13E-14,0.0081071,1.69E+14,3.58E+29,9.34E+02
3081.982474,2.44E-14,0.0106135,1.48E+14,2.75E+29,7.18E+02
3081.953038,2.52E-14,0.00960462,1.43E+14,2.56E+29,6.70E+02
3081.916611,2.21E-14,0.00967153,1.63E+14,3.34E+29,8.74E+02
3081.891548,2.42E-14,0.00912526,1.49E+14,2.79E+29,7.30E+02
3081.867926,2.22E-14,0.00845667,1.62E+14,3.30E+29,8.63E+02
3081.85684,2.28E-14,0.0103051,1.58E+14,3.12E+29,8.17E+02
3081.840355,2.42E-14,0.00845142,1.49E+14,2.79E+29,7.29E+02
3081.823561,2.13E-14,0.00826192,1.69E+14,3.59E+29,9.39E+02
3081.817107,2.26E-14,0.0106407,1.59E+14,3.20E+29,8.35E+02
3081.802433,2.36E-14,0.0091778,1.53E+14,2.92E+29,7.64E+02
3081.793476,2.27E-14,0.00971687,1.59E+14,3.15E+29,8.23E+02
3081.694494,2.13E-14,0.0100872,1.69E+14,3.59E+29,9.39E+02
3081.665955,2.26E-14,0.00776797,1.59E+14,3.18E+29,8.30E+02
3078.549587,7.86E-15,0.010893,4.58E+14,2.64E+30,6.89E+03
3078.034175,8.67E-15,0.0116146,4.15E+14,2.17E+30,5.66E+03
3078.01947,7.75E-15,0.0109171,4.65E+14,2.71E+30,7.09E+03
3078.01923,6.48E-15,0.00878112,5.56E+14,3.88E+30,1.01E+04
3077.835042,7.23E-15,0.0107759,4.98E+14,3.12E+30,8.15E+03
3077.791843,7.47E-15,0.0104491,4.82E+14,2.91E+30,7.62E+03
3077.700363,8.20E-15,0.0112401,4.39E+14,2.42E+30,6.33E+03
3077.669416,6.80E-15,0.00932648,5.29E+14,3.52E+30,9.21E+03
3077.55381,7.01E-15,0.00952944,5.14E+14,3.31E+30,8.65E+03
3077.252623,9.43E-15,0.012007,3.82E+14,1.83E+30,4.78E+03
3077.223432,6.79E-15,0.00769557,5.30E+14,3.53E+30,9.23E+03
3061.262408,1.44E-14,0.00782742,2.50E+14,7.89E+29,2.06E+03
3060.471411,1.51E-14,0.00956912,2.38E+14,7.15E+29,1.87E+03
3060.146215,1.72E-14,0.00904407,2.09E+14,5.47E+29,1.43E+03
3060.109018,1.68E-14,0.0112377,2.14E+14,5.80E+29,1.52E+03
3060.060165,1.61E-14,0.00943732,2.24E+14,6.31E+29,1.65E+03
3059.905392,2.32E-14,0.010593,1.55E+14,3.04E+29,7.93E+02
3059.784675,1.88E-14,0.00823104,1.91E+14,4.60E+29,1.20E+03
3059.76121,1.90E-14,0.0078757,1.89E+14,4.49E+29,1.17E+03
3058.781977,1.76E-14,0.00953529,2.05E+14,5.28E+29,1.38E+03
3058.263113,1.88E-14,0.00773371,1.91E+14,4.58E+29,1.20E+03
3058.087209,1.85E-14,0.00998292,1.95E+14,4.76E+29,1.24E+03
3058.076075,2.27E-14,0.0104982,1.59E+14,3.15E+29,8.22E+02
3058.073331,1.92E-14,0.00940946,1.88E+14,4.41E+29,1.15E+03
3058.068956,1.84E-14,0.0122477,1.96E+14,4.81E+29,1.26E+03
3058.036233,2.45E-14,0.0101942,1.47E+14,2.72E+29,7.10E+02
3058.020964,2.00E-14,0.00977794,1.80E+14,4.07E+29,1.06E+03
3058.011961,2.05E-14,0.00959025,1.76E+14,3.87E+29,1.01E+03
3057.973676,2.34E-14,0.0106945,1.54E+14,2.96E+29,7.74E+02
3057.973462,1.85E-14,0.00836927,1.95E+14,4.76E+29,1.24E+03
3057.971917,1.71E-14,0.00790393,2.11E+14,5.54E+29,1.45E+03
3057.849184,1.93E-14,0.00949834,1.87E+14,4.36E+29,1.14E+03
3057.79743,2.26E-14,0.0102923,1.59E+14,3.18E+29,8.31E+02
3057.779534,2.21E-14,0.0116638,1.63E+14,3.33E+29,8.69E+02
3057.745568,1.91E-14,0.0082907,1.88E+14,4.47E+29,1.17E+03
3057.737054,1.77E-14,0.00966586,2.03E+14,5.21E+29,1.36E+03
3057.73253,1.86E-14,0.00931774,1.94E+14,4.69E+29,1.23E+03
3057.701249,1.73E-14,0.00938176,2.08E+14,5.47E+29,1.43E+03
3057.588685,1.96E-14,0.00856886,1.84E+14,4.25E+29,1.11E+03
3057.586897,1.83E-14,0.0105613,1.97E+14,4.88E+29,1.27E+03
3057.581099,2.20E-14,0.0115033,1.64E+14,3.37E+29,8.81E+02
3057.497942,2.03E-14,0.0113176,1.77E+14,3.93E+29,1.03E+03
3057.280347,2.32E-14,0.0114518,1.55E+14,3.02E+29,7.89E+02
3057.280241,1.98E-14,0.00953806,1.82E+14,4.16E+29,1.09E+03
3057.266403,1.90E-14,0.00996453,1.89E+14,4.53E+29,1.18E+03
3057.239869,2.26E-14,0.00908638,1.59E+14,3.20E+29,8.37E+02
3057.237025,2.23E-14,0.0108482,1.61E+14,3.26E+29,8.52E+02
3057.227987,2.09E-14,0.00943754,1.72E+14,3.72E+29,9.74E+02
3057.225313,2.16E-14,0.0117428,1.67E+14,3.49E+29,9.12E+02
3057.20881,1.93E-14,0.00941964,1.87E+14,4.35E+29,1.14E+03
3049.141557,1.75E-14,0.00777223,2.06E+14,5.33E+29,1.39E+03
3049.10629,2.15E-14,0.0111226,1.67E+14,3.53E+29,9.21E+02
3049.034565,2.38E-14,0.0122236,1.51E+14,2.88E+29,7.54E+02
3049.027055,1.90E-14,0.0103717,1.89E+14,4.50E+29,1.18E+03
3048.98659,1.91E-14,0.00835173,1.88E+14,4.49E+29,1.17E+03
3048.933176,2.06E-14,0.00858876,1.75E+14,3.83E+29,1.00E+03
3048.872808,1.65E-14,0.00781845,2.18E+14,5.95E+29,1.55E+03
3048.863111,1.96E-14,0.00981147,1.84E+14,4.22E+29,1.10E+03
3048.76483,1.87E-14,0.00824331,1.93E+14,4.64E+29,1.21E+03
3048.729692,2.22E-14,0.0105059,1.62E+14,3.29E+29,8.61E+02
3048.596847,1.72E-14,0.00921736,2.09E+14,5.50E+29,1.44E+03
3048.502136,1.88E-14,0.0103216,1.91E+14,4.59E+29,1.20E+03
3048.409254,2.01E-14,0.0110006,1.79E+14,4.04E+29,1.06E+03
3048.242877,1.89E-14,0.0105603,1.90E+14,4.57E+29,1.19E+03
3048.094934,1.70E-14,0.00964106,2.12E+14,5.60E+29,1.46E+03
3047.816499,1.86E-14,0.0121432,1.94E+14,4.68E+29,1.22E+03
3047.809412,1.94E-14,0.00907833,1.86E+14,4.32E+29,1.13E+03
3047.689525,1.89E-14,0.00817653,1.90E+14,4.55E+29,1.19E+03
3047.606346,1.91E-14,0.00995307,1.88E+14,4.46E+29,1.17E+03
3047.602444,1.71E-14,0.00883253,2.11E+14,5.57E+29,1.46E+03
3047.600072,1.69E-14,0.00967524,2.13E+14,5.73E+29,1.50E+03
3047.511426,1.75E-14,0.0101624,2.06E+14,5.30E+29,1.39E+03
3047.418661,1.99E-14,0.01049,1.81E+14,4.13E+29,1.08E+03
3047.375546,1.76E-14,0.00971733,2.05E+14,5.26E+29,1.37E+03
3047.323392,1.89E-14,0.00981012,1.90E+14,4.56E+29,1.19E+03
3047.291098,1.98E-14,0.0111999,1.82E+14,4.17E+29,1.09E+03
3047.204424,1.94E-14,0.00961276,1.86E+14,4.32E+29,1.13E+03
3047.203292,1.93E-14,0.0104513,1.87E+14,4.38E+29,1.14E+03
3047.168532,2.05E-14,0.0107737,1.76E+14,3.88E+29,1.01E+03
3047.142162,1.89E-14,0.00903031,1.90E+14,4.54E+29,1.19E+03
3047.123845,1.70E-14,0.00975125,2.12E+14,5.61E+29,1.47E+03
3047.121379,1.94E-14,0.0102782,1.86E+14,4.34E+29,1.13E+03
3047.005597,1.91E-14,0.00940126,1.88E+14,4.48E+29,1.17E+03
3046.997446,1.82E-14,0.0107884,1.98E+14,4.92E+29,1.29E+03
3046.9923,1.77E-14,0.0102378,2.03E+14,5.22E+29,1.37E+03
3046.886157,1.69E-14,0.00992839,2.13E+14,5.73E+29,1.50E+03
3046.868199,1.72E-14,0.00762873,2.09E+14,5.49E+29,1.44E+03
3046.844274,1.99E-14,0.00880865,1.81E+14,4.12E+29,1.08E+03
3046.817292,1.76E-14,0.00926693,2.05E+14,5.23E+29,1.37E+03
3046.797467,2.05E-14,0.0119674,1.76E+14,3.88E+29,1.01E+03
3046.785813,2.14E-14,0.00947758,1.68E+14,3.57E+29,9.34E+02
3046.753771,2.13E-14,0.0101674,1.69E+14,3.58E+29,9.35E+02
3046.737695,1.82E-14,0.0113842,1.98E+14,4.91E+29,1.28E+03
3046.675652,2.13E-14,0.0106803,1.69E+14,3.59E+29,9.38E+02
3046.664862,1.78E-14,0.00939688,2.02E+14,5.12E+29,1.34E+03
3046.651362,1.98E-14,0.0107431,1.82E+14,4.13E+29,1.08E+03
3046.639835,1.60E-14,0.00844161,2.25E+14,6.32E+29,1.65E+03
3046.58869,2.10E-14,0.0109593,1.71E+14,3.69E+29,9.64E+02
3046.566252,1.94E-14,0.0104698,1.86E+14,4.33E+29,1.13E+03
3046.544118,2.10E-14,0.0114966,1.71E+14,3.70E+29,9.68E+02
3046.544071,2.04E-14,0.0102873,1.76E+14,3.90E+29,1.02E+03
3046.525294,1.82E-14,0.00980426,1.98E+14,4.90E+29,1.28E+03
3046.510603,1.97E-14,0.00857776,1.83E+14,4.22E+29,1.10E+03
3046.482427,1.59E-14,0.00907417,2.26E+14,6.48E+29,1.69E+03
3046.453942,2.08E-14,0.00866205,1.73E+14,3.76E+29,9.83E+02
3046.385304,1.81E-14,0.0100762,1.99E+14,4.98E+29,1.30E+03
3046.34695,1.96E-14,0.00902177,1.84E+14,4.24E+29,1.11E+03
3046.321102,1.48E-14,0.00925248,2.43E+14,7.45E+29,1.95E+03
3046.315134,1.94E-14,0.00989637,1.86E+14,4.31E+29,1.13E+03
3046.299097,1.77E-14,0.00861376,2.03E+14,5.20E+29,1.36E+03
3046.282664,1.86E-14,0.00942781,1.94E+14,4.69E+29,1.23E+03
3046.203157,1.68E-14,0.0110522,2.14E+14,5.75E+29,1.50E+03
3046.163549,1.70E-14,0.00917159,2.12E+14,5.64E+29,1.47E+03
3046.142904,1.74E-14,0.00866076,2.07E+14,5.37E+29,1.40E+03
3046.12826,1.70E-14,0.0102195,2.12E+14,5.60E+29,1.46E+03
3046.118434,1.81E-14,0.00934033,1.99E+14,4.99E+29,1.30E+03
3046.096913,1.73E-14,0.00773784,2.08E+14,5.46E+29,1.43E+03
3046.044714,1.83E-14,0.00964419,1.97E+14,4.88E+29,1.27E+03
3046.043047,2.17E-14,0.00988349,1.66E+14,3.47E+29,9.07E+02
3046.035702,1.91E-14,0.00973538,1.88E+14,4.47E+29,1.17E+03
3046.013058,1.83E-14,0.0102014,1.97E+14,4.85E+29,1.27E+03
3046.005575,1.68E-14,0.00875213,2.14E+14,5.79E+29,1.51E+03
3046.00473,1.78E-14,0.0110654,2.02E+14,5.15E+29,1.35E+03
3045.987715,1.94E-14,0.0105681,1.86E+14,4.35E+29,1.14E+03
3045.97345,1.69E-14,0.011014,2.13E+14,5.71E+29,1.49E+03
3045.922401,2.01E-14,0.0107912,1.79E+14,4.04E+29,1.06E+03
3045.921938,1.81E-14,0.00959313,1.99E+14,4.95E+29,1.29E+03
3045.919352,1.75E-14,0.0086905,2.06E+14,5.34E+29,1.40E+03
3045.895844,1.89E-14,0.00910507,1.90E+14,4.57E+29,1.19E+03
3045.834104,2.29E-14,0.0105069,1.57E+14,3.10E+29,8.11E+02
3045.832878,1.70E-14,0.0112918,2.12E+14,5.63E+29,1.47E+03
3045.82828,1.94E-14,0.010301,1.86E+14,4.34E+29,1.13E+03
3045.794725,1.75E-14,0.0106829,2.06E+14,5.32E+29,1.39E+03
3045.779029,1.79E-14,0.00998416,2.01E+14,5.11E+29,1.34E+03
3045.766151,2.33E-14,0.0120382,1.55E+14,2.99E+29,7.82E+02
3045.75509,1.85E-14,0.00857268,1.95E+14,4.74E+29,1.24E+03
3045.717375,1.85E-14,0.0109796,1.95E+14,4.74E+29,1.24E+03
3045.676276,1.66E-14,0.00914977,2.17E+14,5.88E+29,1.54E+03
3045.596932,1.96E-14,0.01184,1.84E+14,4.23E+29,1.10E+03
3045.55851,2.00E-14,0.0081293,1.80E+14,4.08E+29,1.07E+03
3044.919765,2.45E-14,0.0103229,1.47E+14,2.70E+29,7.06E+02
3040.326951,3.81E-15,0.0104153,9.45E+14,1.12E+31,2.93E+04
3035.937115,1.95E-14,0.00960611,1.85E+14,4.28E+29,1.12E+03
3035.934879,1.98E-14,0.00953913,1.82E+14,4.14E+29,1.08E+03
3035.575143,9.20E-15,0.00766827,3.91E+14,1.93E+30,5.03E+03
3035.02276,9.02E-15,0.00719287,3.99E+14,2.00E+30,5.23E+03
3034.974531,1.60E-14,0.0132524,2.25E+14,6.36E+29,1.66E+03
3034.590348,1.80E-14,0.00969888,2.00E+14,5.02E+29,1.31E+03
3034.535606,1.14E-14,0.00945021,3.16E+14,1.25E+30,3.26E+03
3034.497818,1.28E-14,0.00829356,2.81E+14,9.91E+29,2.59E+03
3034.443855,1.77E-14,0.01038,2.03E+14,5.21E+29,1.36E+03
3034.433142,1.74E-14,0.0103412,2.07E+14,5.39E+29,1.41E+03
3034.319899,2.34E-14,0.0124894,1.54E+14,2.97E+29,7.76E+02
3034.31552,1.65E-14,0.0105326,2.18E+14,6.00E+29,1.57E+03
3034.30887,1.50E-14,0.0112982,2.40E+14,7.27E+29,1.90E+03
3034.305359,1.70E-14,0.0100371,2.12E+14,5.61E+29,1.47E+03
3034.245396,1.37E-14,0.00867299,2.63E+14,8.69E+29,2.27E+03
3034.225047,2.24E-14,0.0104732,1.61E+14,3.26E+29,8.51E+02
3034.184086,1.95E-14,0.0115148,1.85E+14,4.30E+29,1.12E+03
3034.155963,1.64E-14,0.00848487,2.20E+14,6.05E+29,1.58E+03
3034.127126,1.79E-14,0.010229,2.01E+14,5.10E+29,1.33E+03
3034.122369,1.37E-14,0.00867362,2.63E+14,8.66E+29,2.26E+03
3034.120694,1.63E-14,0.0100755,2.21E+14,6.11E+29,1.60E+03
3034.069942,1.59E-14,0.00971412,2.26E+14,6.47E+29,1.69E+03
3034.057292,1.77E-14,0.00924625,2.03E+14,5.18E+29,1.35E+03
3034.043453,1.18E-14,0.00955773,3.05E+14,1.16E+30,3.04E+03
3034.039828,1.71E-14,0.0108938,2.11E+14,5.60E+29,1.46E+03
3034.012968,1.67E-14,0.0113863,2.16E+14,5.81E+29,1.52E+03
3034.011553,1.94E-14,0.0100156,1.86E+14,4.31E+29,1.13E+03
3033.990342,1.89E-14,0.0121449,1.90E+14,4.54E+29,1.19E+03
3033.972734,1.48E-14,0.00903636,2.43E+14,7.48E+29,1.95E+03
3033.969479,1.66E-14,0.00997979,2.17E+14,5.94E+29,1.55E+03
3033.871678,1.77E-14,0.0116301,2.03E+14,5.22E+29,1.36E+03
3033.871558,1.72E-14,0.0115523,2.09E+14,5.53E+29,1.44E+03
3033.850324,1.31E-14,0.00904624,2.75E+14,9.48E+29,2.48E+03
3033.84485,1.27E-14,0.00977927,2.83E+14,1.00E+30,2.62E+03
3033.78745,1.49E-14,0.00904543,2.42E+14,7.30E+29,1.91E+03
3033.774427,2.33E-14,0.012839,1.55E+14,3.01E+29,7.87E+02
3033.760607,2.06E-14,0.0107815,1.75E+14,3.83E+29,1.00E+03
3033.757188,1.69E-14,0.0105292,2.13E+14,5.69E+29,1.49E+03
3033.730509,1.76E-14,0.0101742,2.05E+14,5.28E+29,1.38E+03
3033.717784,1.85E-14,0.0094922,1.95E+14,4.78E+29,1.25E+03
3033.702501,1.93E-14,0.0116319,1.87E+14,4.37E+29,1.14E+03
3033.662734,1.56E-14,0.011169,2.31E+14,6.70E+29,1.75E+03
3033.634752,1.80E-14,0.0107209,2.00E+14,5.05E+29,1.32E+03
3033.624825,1.28E-14,0.00964814,2.81E+14,9.89E+29,2.58E+03
3033.607076,1.22E-14,0.00956298,2.95E+14,1.09E+30,2.84E+03
3033.599774,2.18E-14,0.0102738,1.65E+14,3.42E+29,8.93E+02
3033.5593,1.72E-14,0.00926267,2.09E+14,5.50E+29,1.44E+03
3033.495442,1.85E-14,0.00970398,1.95E+14,4.77E+29,1.25E+03
3033.495361,1.57E-14,0.00924673,2.29E+14,6.57E+29,1.72E+03
3033.493367,1.49E-14,0.00968313,2.42E+14,7.36E+29,1.92E+03
3033.441347,1.81E-14,0.0129734,1.99E+14,4.99E+29,1.31E+03
3033.374586,1.67E-14,0.00984193,2.16E+14,5.87E+29,1.53E+03
3033.374382,1.59E-14,0.00851853,2.26E+14,6.41E+29,1.67E+03
3033.365315,1.77E-14,0.0107598,2.03E+14,5.21E+29,1.36E+03
3033.358574,1.51E-14,0.00865722,2.38E+14,7.12E+29,1.86E+03
3033.350376,1.83E-14,0.00771477,1.97E+14,4.87E+29,1.27E+03
3033.34502,2.06E-14,0.0117366,1.75E+14,3.83E+29,1.00E+03
3033.328406,2.21E-14,0.0107605,1.63E+14,3.34E+29,8.74E+02
3033.314651,1.54E-14,0.0117427,2.34E+14,6.87E+29,1.80E+03
3033.286919,1.48E-14,0.0110518,2.43E+14,7.45E+29,1.95E+03
3033.264797,1.80E-14,0.00945071,2.00E+14,5.03E+29,1.32E+03
3033.260767,2.00E-14,0.0106752,1.80E+14,4.05E+29,1.06E+03
3033.239572,2.13E-14,0.0105231,1.69E+14,3.59E+29,9.37E+02
3033.238023,1.87E-14,0.0105929,1.93E+14,4.65E+29,1.21E+03
3033.213828,2.06E-14,0.0123179,1.75E+14,3.82E+29,9.99E+02
3033.191088,1.43E-14,0.00789492,2.52E+14,7.98E+29,2.08E+03
3033.16467,2.04E-14,0.00981818,1.76E+14,3.92E+29,1.02E+03
3033.130813,1.78E-14,0.00900437,2.02E+14,5.13E+29,1.34E+03
3033.127699,1.86E-14,0.00899793,1.94E+14,4.71E+29,1.23E+03
3033.121734,1.72E-14,0.00945609,2.09E+14,5.50E+29,1.44E+03
3033.119116,1.68E-14,0.00934855,2.14E+14,5.76E+29,1.51E+03
3033.117279,1.17E-14,0.0102845,3.08E+14,1.20E+30,3.14E+03
3033.109181,1.96E-14,0.011107,1.84E+14,4.24E+29,1.11E+03
3033.105894,1.57E-14,0.0126244,2.29E+14,6.63E+29,1.73E+03
3033.094864,1.88E-14,0.0122265,1.91E+14,4.63E+29,1.21E+03
3033.088695,1.58E-14,0.00876866,2.28E+14,6.51E+29,1.70E+03
3033.076278,1.52E-14,0.00962165,2.37E+14,7.01E+29,1.83E+03
3033.062669,2.04E-14,0.0118324,1.76E+14,3.92E+29,1.02E+03
3033.032739,1.66E-14,0.0102889,2.17E+14,5.94E+29,1.55E+03
3032.99333,1.64E-14,0.0103998,2.20E+14,6.08E+29,1.59E+03
3032.981427,1.63E-14,0.00983445,2.21E+14,6.12E+29,1.60E+03
3032.97174,1.68E-14,0.0104222,2.14E+14,5.77E+29,1.51E+03
3032.960758,1.67E-14,0.0091275,2.16E+14,5.85E+29,1.53E+03
3032.936747,1.41E-14,0.00809428,2.55E+14,8.15E+29,2.13E+03
3032.928082,1.65E-14,0.00961045,2.18E+14,5.95E+29,1.55E+03
3032.911952,1.55E-14,0.0112717,2.32E+14,6.78E+29,1.77E+03
3032.901459,2.09E-14,0.0095631,1.72E+14,3.75E+29,9.79E+02
3032.900707,1.76E-14,0.00866718,2.05E+14,5.23E+29,1.37E+03
3032.900583,1.78E-14,0.00991628,2.02E+14,5.15E+29,1.34E+03
3032.895775,1.66E-14,0.0103533,2.17E+14,5.90E+29,1.54E+03
3032.894076,1.66E-14,0.00778508,2.17E+14,5.95E+29,1.55E+03
3032.874974,1.55E-14,0.0098278,2.32E+14,6.78E+29,1.77E+03
3032.852377,1.71E-14,0.0106069,2.11E+14,5.59E+29,1.46E+03
3032.846793,1.75E-14,0.00993138,2.06E+14,5.35E+29,1.40E+03
3032.842308,1.74E-14,0.00975826,2.07E+14,5.39E+29,1.41E+03
3032.802578,1.63E-14,0.0115641,2.21E+14,6.12E+29,1.60E+03
3032.798804,1.54E-14,0.00955648,2.34E+14,6.83E+29,1.79E+03
3032.781729,1.67E-14,0.00878748,2.16E+14,5.84E+29,1.53E+03
3032.776485,1.76E-14,0.0121983,2.05E+14,5.28E+29,1.38E+03
3032.510045,1.99E-14,0.00951359,1.81E+14,4.10E+29,1.07E+03
3018.196676,2.39E-14,0.0102296,1.51E+14,2.86E+29,7.46E+02
3016.688067,2.24E-14,0.00858799,1.61E+14,3.25E+29,8.49E+02
3016.177951,3.37E-14,0.0116769,1.07E+14,1.43E+29,3.75E+02
3014.72042,2.61E-14,0.00852016,1.38E+14,2.39E+29,6.25E+02
3014.554908,3.07E-14,0.00930391,1.17E+14,1.73E+29,4.53E+02
3014.400211,3.18E-14,0.00840112,1.13E+14,1.61E+29,4.21E+02
3014.130774,3.30E-14,0.0109836,1.09E+14,1.49E+29,3.91E+02
3008.386961,1.40E-14,0.00973649,2.57E+14,8.30E+29,2.17E+03
3008.227286,1.45E-14,0.0104136,2.48E+14,7.73E+29,2.02E+03
3008.016679,1.70E-14,0.0101943,2.12E+14,5.62E+29,1.47E+03
3007.993751,1.44E-14,0.0102819,2.50E+14,7.85E+29,2.05E+03
3007.981878,1.41E-14,0.00873135,2.55E+14,8.21E+29,2.15E+03
3007.821845,1.50E-14,0.008622,2.40E+14,7.20E+29,1.88E+03
3007.720173,1.53E-14,0.00972186,2.35E+14,6.97E+29,1.82E+03
3007.566891,1.45E-14,0.0111898,2.48E+14,7.74E+29,2.02E+03
3007.566358,1.40E-14,0.00879172,2.57E+14,8.30E+29,2.17E+03
3007.547453,1.56E-14,0.0115047,2.31E+14,6.73E+29,1.76E+03
3007.547191,1.34E-14,0.00727442,2.69E+14,9.13E+29,2.39E+03
3007.536972,1.50E-14,0.0107459,2.40E+14,7.22E+29,1.89E+03
3007.526455,1.47E-14,0.011015,2.45E+14,7.49E+29,1.96E+03
3007.520332,1.41E-14,0.010832,2.55E+14,8.22E+29,2.15E+03
3007.513343,1.67E-14,0.0109114,2.16E+14,5.84E+29,1.53E+03
3007.489352,1.38E-14,0.00822657,2.61E+14,8.53E+29,2.23E+03
3007.482619,1.34E-14,0.00877651,2.69E+14,9.01E+29,2.35E+03
3007.43718,1.27E-14,0.00870241,2.83E+14,1.01E+30,2.63E+03
3007.431368,1.62E-14,0.0109184,2.22E+14,6.19E+29,1.62E+03
3007.409245,1.75E-14,0.0108574,2.06E+14,5.35E+29,1.40E+03
3007.34325,1.30E-14,0.00988503,2.77E+14,9.63E+29,2.52E+03
3007.331374,1.56E-14,0.0110286,2.31E+14,6.69E+29,1.75E+03
3007.325469,1.44E-14,0.0103372,2.50E+14,7.83E+29,2.05E+03
3007.298923,1.45E-14,0.00991884,2.48E+14,7.71E+29,2.02E+03
3007.282107,1.50E-14,0.0122268,2.40E+14,7.27E+29,1.90E+03
3007.261447,1.39E-14,0.011119,2.59E+14,8.39E+29,2.19E+03
3007.257089,1.29E-14,0.00956473,2.79E+14,9.85E+29,2.58E+03
3007.250454,1.47E-14,0.00757062,2.45E+14,7.53E+29,1.97E+03
3007.246875,1.46E-14,0.0086672,2.47E+14,7.63E+29,1.99E+03
3007.231896,1.63E-14,0.0115217,2.21E+14,6.09E+29,1.59E+03
3007.224588,1.51E-14,0.00965472,2.38E+14,7.15E+29,1.87E+03
